word	freq	match	not_match
magazine	19	0.4919622838497162	0.26112961769104004
chainsaw	19	0.9757034778594971	0.07674175500869751
bush	19	0.9929166436195374	0.36594247817993164
plane	19	0.0	0.0
crane	19	0.0	0.0
money	19	0.0	0.0
pond	19	0.9969425797462463	0.20211495459079742
pan	18	0.9779893755912781	0.49967920780181885
beanie	18	0.9984703660011292	7.878529868321493e-05
beam	18	0.9991841912269592	0.0014240246964618564
atv	18	0.9989652633666992	0.3858071267604828
bubbles	18	0.6402995586395264	0.11090707778930664
cow	18	0.9309603571891785	0.0007300054421648383
device	18	0.627443790435791	0.0010673397919163108
bracelet	18	0.9999949932098389	0.4282953143119812
coach	18	0.0	0.0
camouflage	18	0.0	0.0
racetrack	18	0.9946103096008301	0.33366167545318604
whistle	18	0.0	0.0
books	18	0.6676490902900696	0.2884598672389984
snack	18	0.4500843286514282	0.22063350677490234
boys	18	0.5730253458023071	0.00038969211163930595
policeman	18	0.0	0.0
lamp	18	0.0	0.0
words	18	0.9942428469657898	0.024886606261134148
items	18	0.0	0.0
son	18	0.0	0.0
shoe	18	0.6490606069564819	0.43848633766174316
chalkboard	18	0.4824787378311157	0.1468697488307953
race	18	0.7254729270935059	0.5317402482032776
guitarist	18	0.0	0.0
notebook	18	0.9898402690887451	0.4535112679004669
calf	18	0.9847565293312073	0.2840057909488678
bikes	18	0.0	0.0
cape	17	0.21156318485736847	0.44273513555526733
windows	17	0.9216811060905457	0.013087724335491657
balloons	17	0.9980351328849792	0.7424341440200806
swimmer	17	0.0	0.0
toothbrush	17	0.9999299049377441	0.3342299461364746
thumbs	17	0.0	0.0
ride	17	0.0	0.0
kiss	17	0.9065102934837341	0.6162005066871643
signs	17	0.0	0.0
pencil	17	0.9758813381195068	0.20004749298095703
photo	17	0.0	0.0
apple	17	0.11629042774438858	0.25002947449684143
cross	17	0.0	0.0
television	17	0.0	0.0
grassy	17	0.0	0.0
chef	17	0.0	0.0
sword	17	0.7100367546081543	0.4018835127353668
dishes	17	0.0	0.0
subway	17	3.2386097359449195e-07	0.010381658561527729
chalk	17	0.00010689449845813215	0.3796691596508026
fireplace	17	0.0	0.0
wheels	17	0.0	0.0
cello	17	0.9920138716697693	0.5027879476547241
storefront	17	0.9755761027336121	0.04918808117508888
fur	17	0.0	0.0
lunch	17	0.9994908571243286	0.27884945273399353
tee	17	0.24528977274894714	0.018182795494794846
sprinkler	17	0.0	0.0
chin	17	0.0	0.0
rug	17	0.0	0.0
runner	17	0.9965569972991943	0.001925274613313377
poster	16	0.0	0.0
plastic	16	0.0	0.0
visor	16	0.0	0.0
eye	16	0.0	0.0
teacher	16	0.0	0.0
beret	16	0.9997010231018066	0.18843749165534973
fishing	16	0.9962443113327026	0.3454987406730652
art	16	0.0	0.0
shades	16	3.4376711255390546e-08	0.2857758104801178
ropes	16	0.0	0.0
pacifier	16	0.0	0.0
goatee	16	0.9972859621047974	0.11149813234806061
splash	16	0.0	0.0
groceries	16	0.0	0.0
scissors	16	0.9998669624328613	0.12220172584056854
bubble	16	0.4820197522640228	0.6386134028434753
heart	16	0.0	0.0
beads	16	0.0	0.0
hips	16	0.9347484111785889	0.5032511949539185
khakis	16	0.0	0.0
leotard	15	0.0015366869047284126	0.002916338387876749
harmonica	15	0.0	0.0
pocket	15	0.9862807989120483	0.4203261435031891
soldier	15	0.011029720306396484	0.4550195336341858
soda	15	0.9993705153465271	0.6002532839775085
flip-flops	15	0.0	0.0
flags	15	0.8122732639312744	0.6036088466644287
fist	15	0.0	0.0
cement	15	0.9743386507034302	0.28379836678504944
word	15	0.04967484995722771	0.3408285677433014
carriage	15	0.0	0.0
pictures	15	0.9880099892616272	0.38494673371315
straw	15	0.0	0.0
backyard	15	0.9320424795150757	0.34092259407043457
clock	15	0.9971833825111389	8.865478594088927e-05
right	15	0.0	0.0
tools	15	0.9999724626541138	0.10993903875350952
classroom	15	0.0	0.0
axe	15	0.0	0.0
parachute	15	0.0	0.0
rocky	15	0.9671714901924133	0.4995989501476288
dark	15	0.0007188660674728453	0.49904006719589233
daughter	15	0.0	0.0
container	15	0.0	0.0
desert	15	0.0	0.0
chicken	15	0.0	0.0
kilt	15	0.0	0.0
sandwich	15	0.43240100145339966	0.0021801248658448458
trailer	15	0.8659510612487793	0.4293035566806793
sash	15	0.6772578358650208	0.38132739067077637
mound	15	0.9906631708145142	0.3335329294204712
mop	15	0.0	0.0
tunnel	15	0.9988621473312378	0.13463346660137177
barrel	15	0.0	0.0
bars	15	0.9996626377105713	0.3371097147464752
vendor	15	0.0	0.0
tv	15	0.0	0.0
bulldozer	15	0.20567092299461365	0.16865737736225128
bread	15	0.0	0.0
handstand	14	0.0	0.0
music	14	0.0	0.0
puppy	14	0.0	0.0
shoreline	14	3.972862032242119e-05	0.0007610933389514685
officer	14	0.0	0.0
hockey	14	0.0	0.0
item	14	0.0	0.0
handle	14	0.0	0.0
tape	14	0.0	0.0
curtain	14	0.009217710234224796	0.9933700561523438
work	14	0.988338053226471	0.0020262934267520905
beverage	14	0.9996970891952515	0.1669803261756897
driveway	14	0.0	0.0
animal	14	0.0	0.0
driver	14	0.5059749484062195	0.1930716335773468
tarp	14	0.0	0.0
opponent	14	0.9884665012359619	3.816330718109384e-06
awning	14	0.6021127104759216	9.109579696087167e-05
patient	14	0.5015840530395508	0.3311568796634674
torch	14	0.9969581365585327	0.2888721525669098
sweatpants	14	0.0	0.0
thumb	14	0.0	0.0
string	14	0.8500351905822754	0.5003342628479004
blankets	14	0.0	0.0
gym	14	0.9925289154052734	0.00011903437552973628
bib	14	0.0	0.0
motorcyclist	14	0.8536651730537415	0.03402072191238403
hoop	14	0.0	0.0
night	14	0.0	0.0
boats	14	0.0	0.0
singer	14	0.0	0.0
gravel	14	0.008714205585420132	0.13209643959999084
can	14	0.9995108842849731	0.6654889583587646
ship	14	0.0	0.0
jewelry	14	0.01800375059247017	0.3815635144710541
entrance	14	0.3103227913379669	0.09423340111970901
