word	freq	match	not_match
van	49	0.9488896131515503	0.37188464403152466
meal	49	0.0	0.0
trail	49	0.99974125623703	0.10000411421060562
ledge	49	0.9999799728393555	0.5750328302383423
waves	49	0.5511595606803894	0.001242537167854607
smile	49	0.999995231628418	0.2492695152759552
ring	49	0.4989633560180664	0.005993712227791548
laptop	49	0.9994986057281494	0.5100495219230652
game	48	0.9867708086967468	0.7393766641616821
bags	48	0.9989571571350098	0.24911987781524658
hose	48	0.6665525436401367	0.16674917936325073
skier	48	0.9980409145355225	0.16496950387954712
""""	47	0.2877444624900818	0.015581302344799042
bride	47	0.9963906407356262	0.32153797149658203
children	47	0.7647238969802856	0.27139297127723694
cliff	47	0.9969402551651001	0.37312284111976624
another	47	0.0	0.0
referee	46	0.0	0.0
accordion	46	0.9476446509361267	0.8505264520645142
cat	46	0.7650041580200195	0.5789836645126343
adult	46	2.2292533685686067e-06	0.7084673643112183
striped	46	0.9888664484024048	0.0011031532194465399
mother	45	0.00686214305460453	0.004216510336846113
worker	45	0.0	0.0
sled	45	0.9999970197677612	0.050407636910676956
headband	45	0.9999483227729797	0.24751336872577667
shore	45	0.031336262822151184	0.2599998712539673
towel	44	0.9518992304801941	0.3308958411216736
dogs	44	0.9999510645866394	0.24989399313926697
flower	44	0.8848352432250977	0.2660136818885803
parade	43	0.6654903888702393	0.4349360764026642
volleyball	43	0.9989004135131836	3.8884885725565255e-05
shoulders	43	0.9979177713394165	0.0853729248046875
belt	43	0.87777179479599	0.37486106157302856
necklace	42	0.9907093048095703	0.07791245728731155
vehicle	42	0.0	0.0
broom	42	0.999780535697937	0.06256343424320221
cowboy	42	0.9993684887886047	0.00015782720583956689
racket	42	0.9231932163238525	0.0019720892887562513
guy	42	0.7262450456619263	0.10474995523691177
coffee	42	0.998249351978302	0.40632957220077515
telescope	41	0.9031411409378052	0.16084209084510803
shop	41	0.8818992376327515	0.15389150381088257
gun	41	0.37367627024650574	0.4514121413230896
equipment	41	0.49930429458618164	0.45256537199020386
piano	41	0.9276860356330872	0.42769673466682434
kayak	41	0.5007643699645996	1.5864196029724553e-05
concrete	41	0.9602850675582886	0.14366023242473602
hoodie	41	0.9249789118766785	0.2745037376880646
robe	40	0.999626100063324	0.07999028265476227
goal	40	0.0	0.0
lawn	40	0.5236656069755554	0.17108134925365448
hood	40	0.9697824716567993	0.40473672747612
drummer	40	0.9992408752441406	0.05917619541287422
blouse	40	0.43930840492248535	0.26126062870025635
ear	39	0.9967881441116333	0.2665270268917084
deck	39	0.9076581001281738	0.6174490451812744
plate	39	0.9997977018356323	0.3971501290798187
hammer	39	0.9945763349533081	0.005265194922685623
microscope	39	0.9988180994987488	0.3288783133029938
meat	38	0.9999123811721802	0.33343157172203064
metal	38	0.0	0.0
yard	38	0.0	0.0
makeup	38	0.0797341838479042	0.0025326707400381565
base	37	0.0	0.0
screen	37	0.0	0.0
pajamas	37	0.0	0.0
canoe	37	0.0	0.0
mat	37	0.9992401599884033	0.0021915570832788944
teeth	37	0.9999897480010986	0.3235763907432556
podium	37	0.680985689163208	0.22391895949840546
